	iz	LowerstatenameImpZeff	UpperstatenameImpZeff	rate(s-1)	Acc	E_i(cm-1)	E_k(cm-1)	Lowerconf	Lowerterm	LowerJ	Upperconf	Upperterm	UpperJ
3096	2	2s1,6p1 1P	2s1,6d1 1D	9.37E+05	B	357109.68	358732.93	1s22s6p	1P^0	1	1s22s6d	1D	2
3097	2	2p(2P)3p1 1S	2p(2P)3d1 1P	7.16E+04	B	345095.43	346712.73	1s22p(2P^0)3p	1S	0	1s22p(2P^0)3d	1P^0	1
3098	2	2s1,4f1 1F	2s1,4d1 1D	9.67E+04	B	322702.02	324212.49	1s22s4f	1F^0	3	1s22s4d	1D	2
3099	2	2s1,5p1 3P	2s1,5d1 3D	1.53E+05	B	344232.98	345497.15	1s22s5p	3P^0	2	1s22s5d	3D	3
3100	2	2s1,5p1 3P	2s1,5d1 3D	3.83E+04	B	344232.98	345496.72	1s22s5p	3P^0	2	1s22s5d	3D	2
3101	2	2s1,5p1 3P	2s1,5d1 3D	4.25E+03	B	344232.98	345496.57	1s22s5p	3P^0	2	1s22s5d	3D	1
3102	2	2s1,5p1 3P	2s1,5d1 3D	1.14E+05	B	344236.29	345496.72	1s22s5p	3P^0	1	1s22s5d	3D	2
3103	2	2s1,5p1 3P	2s1,5d1 3D	6.33E+04	B	344236.29	345496.57	1s22s5p	3P^0	1	1s22s5d	3D	1
3104	2	2s1,5p1 3P	2s1,5d1 3D	8.39E+04	B	344238.68	345496.57	1s22s5p	3P^0	0	1s22s5d	3D	1
3105	2	2p(2P)3s1 3P	2s1,4s1 3S	1.24E+02	B	308216.58	309457.17	1s22p(2P^0)3s	3P^0	0	1s22s4s	3S	1
3106	2	2p(2P)3s1 3P	2s1,4s1 3S	3.44E+02	B	308248.91	309457.17	1s22p(2P^0)3s	3P^0	1	1s22s4s	3S	1
3107	2	2p(2P)3s1 3P	2s1,4s1 3S	4.82E+02	B	308317.29	309457.17	1s22p(2P^0)3s	3P^0	2	1s22s4s	3S	1
3108	2	2s1,4f1 3F	2p(2P)3p1 3D	3.48E+01	C+	322003.68	323140.33	1s22s4f	3F^0	2	1s22p(2P^0)3p	3D	3
3109	2	2s1,7p1 1P	2s1,7d1 1D	6.05E+05	B	364896	366028	1s22s7p	1P^0	1	1s22s7d	1D	2
3110	2	2s1,4f1 3F	2p(2P)3p1 3D	1.21E+03	C+	322009.58	323140.33	1s22s4f	3F^0	3	1s22p(2P^0)3p	3D	3
3111	2	2s1,4f1 3F	2p(2P)3p1 3D	1.37E+04	C+	322017.97	323140.33	1s22s4f	3F^0	4	1s22p(2P^0)3p	3D	3
3112	2	2s1,4f1 3F	2p(2P)3p1 3D	1.55E+03	C+	322003.68	323101.36	1s22s4f	3F^0	2	1s22p(2P^0)3p	3D	2
3113	2	2s1,4f1 3F	2p(2P)3p1 3D	1.22E+04	C+	322009.58	323101.36	1s22s4f	3F^0	3	1s22p(2P^0)3p	3D	2
3114	2	2s1,4f1 3F	2p(2P)3p1 3D	1.30E+04	C+	322003.68	323076.88	1s22s4f	3F^0	2	1s22p(2P^0)3p	3D	1
3115	2	2s1,4d1 3D	2s1,4f1 3F	2.01E+03	C+	321411.31	322003.68	1s22s4d	3D	1	1s22s4f	3F^0	2
3116	2	2s1,4d1 3D	2s1,4f1 3F	2.02E+03	C+	321426.74	322009.58	1s22s4d	3D	2	1s22s4f	3F^0	3
3117	2	2s1,4d1 3D	2s1,4f1 3F	3.44E+02	C+	321426.74	322003.68	1s22s4d	3D	2	1s22s4f	3F^0	2
3118	2	2s1,4d1 3D	2s1,4f1 3F	2.10E+03	C+	321450.05	322017.97	1s22s4d	3D	3	1s22s4f	3F^0	4
3119	2	2s1,4d1 3D	2s1,4f1 3F	2.24E+02	C+	321450.05	322009.58	1s22s4d	3D	3	1s22s4f	3F^0	3
3120	2	2s1,4d1 3D	2s1,4f1 3F	8.58E+00	C+	321450.05	322003.68	1s22s4d	3D	3	1s22s4f	3F^0	2
3121	2	2p(2P)3d1 1D	2p(2P)3p1 1D	1.43E+02	B	332691.28	333118.21	1s22p(2P^0)3d	1D^0	2	1s22p(2P^0)3p	1D	2
3122	2	2s1,6d1 1D	2s1,6f1 1F	1.25E+04	B	358732.93	359121.95	1s22s6d	1D	2	1s22s6f	1F^0	3
3123	2	2s1,5s1 3S	2p(2P)3d1 3P	1.48E+02	B	339934.72	340141.83	1s22s5s	3S	1	1s22p(2P^0)3d	3P^0	0
3124	2	2s1,5s1 3S	2p(2P)3d1 3P	1.19E+02	B	339934.72	340127.53	1s22s5s	3S	1	1s22p(2P^0)3d	3P^0	1
3125	2	2s1,5s1 3S	2p(2P)3d1 3P	7.75E+01	B	339934.72	340101.84	1s22s5s	3S	1	1s22p(2P^0)3d	3P^0	2
3126	2	2s1,2p1 3P	2s1,2p1 3P	1.50E-13	C	52367.06	52447.11	1s22s2p	3P^0	0	1s22s2p	3P^0	2
3127	2	2p2 3P	2p2 3P	1.10E-13	E	137425.7	137502.01	1s22p2	3P	0	1s22p2	3P	2
3128	2	2s1,2p1 3P	2s1,2p1 3P	5.09E-14	C	52390.75	52447.11	1s22s2p	3P^0	1	1s22s2p	3P^0	2
3129	2	2s1,2p1 3P	2s1,2p1 3P	2.41E-06	A	52390.75	52447.11	1s22s2p	3P^0	1	1s22s2p	3P^0	2
3130	2	2s1,5d1 1D	2p(2P)3d1 1P	3.63E+00	B	346658.34	346712.73	1s22s5d	1D	2	1s22p(2P^0)3d	1P^0	1
3131	2	2p2 3P	2p2 3P	1.16E-06	B+	137454.4	137502.01	1s22p2	3P	1	1s22p2	3P	2
3132	2	2p2 3P	2p2 3P	1.43E-14	E	137454.4	137502.01	1s22p2	3P	1	1s22p2	3P	2
3133	2	2p2 3P	2p2 3P	5.31E-07	B+	137425.7	137454.4	1s22p2	3P	0	1s22p2	3P	1
3134	2	2s1,2p1 3P	2s1,2p1 3P	2.39E-07	A	52367.06	52390.75	1s22s2p	3P^0	0	1s22s2p	3P^0	1
3135	3	1s2,2s1 2S	1s2,9p1 2P	2.11E+08	B	0	[498314.6]	1s22s	2S	01-Feb	1s29p	2P^0	01-Feb
3136	3	1s2,2s1 2S	1s2,9p1 2P	2.11E+08	B	0	[498315.7]	1s22s	2S	01-Feb	1s29p	2P^0	03-Feb
3137	3	1s2,2s1 2S	1s2,8p1 2P	3.07E+08	B	0	[492479.3]	1s22s	2S	01-Feb	1s28p	2P^0	03-Feb
3138	3	1s2,2s1 2S	1s2,8p1 2P	3.07E+08	B	0	[492477.7]	1s22s	2S	01-Feb	1s28p	2P^0	01-Feb
3139	3	1s2,2s1 2S	1s2,7p1 2P	4.55E+08	B	0	[483950.8]	1s22s	2S	01-Feb	1s27p	2P^0	03-Feb
3140	3	1s2,2s1 2S	1s2,7p1 2P	4.55E+08	B	0	[483948.4]	1s22s	2S	01-Feb	1s27p	2P^0	01-Feb
3141	3	1s2,2s1 2S	1s2,6p1 2P	7.15E+08	B	0	470778.9	1s22s	2S	01-Feb	1s26p	2P^0	03-Feb
3142	3	1s2,2s1 2S	1s2,6p1 2P	7.15E+08	B	0	470775	1s22s	2S	01-Feb	1s26p	2P^0	01-Feb
3143	3	1s2,2s1 2S	1s2,5p1 2P	1.21E+09	B	0	448862.9	1s22s	2S	01-Feb	1s25p	2P^0	03-Feb
3144	3	1s2,2s1 2S	1s2,5p1 2P	1.21E+09	B	0	448855.8	1s22s	2S	01-Feb	1s25p	2P^0	01-Feb
3145	3	1s2,2p1 2P	1s2,9s1 2S	3.90E+07	B	64484	[497736.7]	1s22p	2P^0	01-Feb	1s29s	2S	01-Feb
3146	3	1s2,2p1 2P	1s2,9s1 2S	7.80E+07	B	64591.7	[497736.7]	1s22p	2P^0	03-Feb	1s29s	2S	01-Feb
3147	3	1s2,2p1 2P	1s2,8s1 2S	1.61E+09	B	64484	[491650.8]	1s22p	2P^0	01-Feb	1s28s	2S	01-Feb
3148	3	1s2,2p1 2P	1s2,8s1 2S	3.22E+09	B	64591.7	[491650.8]	1s22p	2P^0	03-Feb	1s28s	2S	01-Feb
3149	3	1s2,2p1 2P	1s2,7s1 2S	8.66E+07	B	64484	482706	1s22p	2P^0	01-Feb	1s27s	2S	01-Feb
3150	3	1s2,2p1 2P	1s2,7s1 2S	1.73E+08	B	64591.7	482706	1s22p	2P^0	03-Feb	1s27s	2S	01-Feb
3151	3	1s2,2s1 2S	1s2,4p1 2P	2.27E+09	B+	0	408324.2	1s22s	2S	01-Feb	1s24p	2P^0	03-Feb
3152	3	1s2,2s1 2S	1s2,4p1 2P	2.27E+09	B+	0	408311.1	1s22s	2S	01-Feb	1s24p	2P^0	01-Feb
3153	3	1s2,2p1 2P	1s2,6d1 2D	1.25E+09	B+	64484	471370.3	1s22p	2P^0	01-Feb	1s26d	2D	03-Feb
3154	3	1s2,2p1 2P	1s2,6d1 2D	1.50E+09	B+	64591.7	471371.5	1s22p	2P^0	03-Feb	1s26d	2D	05-Feb
3155	3	1s2,2p1 2P	1s2,6d1 2D	2.50E+08	B+	64591.7	471370.3	1s22p	2P^0	03-Feb	1s26d	2D	03-Feb
3156	3	1s2,2p1 2P	1s2,6s1 2S	1.43E+08	B	64484	468784	1s22p	2P^0	01-Feb	1s26s	2S	01-Feb
3157	3	1s2,2p1 2P	1s2,6s1 2S	2.85E+08	B	64591.7	468784	1s22p	2P^0	03-Feb	1s26s	2S	01-Feb
3158	3	1s2,2p1 2P	1s2,5d1 2D	2.28E+09	A	64484	449888.2	1s22p	2P^0	01-Feb	1s25d	2D	03-Feb
3159	3	1s2,2p1 2P	1s2,5d1 2D	2.73E+09	A	64591.7	449889.9	1s22p	2P^0	03-Feb	1s25d	2D	05-Feb
3160	3	1s2,2p1 2P	1s2,5d1 2D	4.55E+08	A	64591.7	449888.2	1s22p	2P^0	03-Feb	1s25d	2D	03-Feb
3161	3	1s2,2p1 2P	1s2,5s1 2S	2.57E+08	B	64484	445368.5	1s22p	2P^0	01-Feb	1s25s	2S	01-Feb
3162	3	1s2,2p1 2P	1s2,5s1 2S	5.15E+08	B	64591.7	445368.5	1s22p	2P^0	03-Feb	1s25s	2S	01-Feb
3163	3	1s2,2p1 2P	1s2,4d1 2D	4.90E+09	A	64484	410336.1	1s22p	2P^0	01-Feb	1s24d	2D	03-Feb
3164	3	1s2,2p1 2P	1s2,4d1 2D	5.87E+09	A	64591.7	410340.1	1s22p	2P^0	03-Feb	1s24d	2D	05-Feb
3165	3	1s2,2p1 2P	1s2,4d1 2D	9.78E+08	A	64591.7	410336.1	1s22p	2P^0	03-Feb	1s24d	2D	03-Feb
3166	3	1s2,2p1 2P	1s2,4s1 2S	5.32E+08	A	64484	401348.1	1s22p	2P^0	01-Feb	1s24s	2S	01-Feb
3167	3	1s2,2p1 2P	1s2,4s1 2S	1.06E+09	A	64591.7	401348.1	1s22p	2P^0	03-Feb	1s24s	2S	01-Feb
3168	3	1s2,2s1 2S	1s2,3p1 2P	4.63E+09	A	0	320081.7	1s22s	2S	01-Feb	1s23p	2P^0	03-Feb
3169	3	1s2,2s1 2S	1s2,3p1 2P	4.63E+09	A	0	320050.1	1s22s	2S	01-Feb	1s23p	2P^0	01-Feb
3170	3	1s2,2p1 2P	1s2,3d1 2D	1.46E+10	A	64484	324879.8	1s22p	2P^0	01-Feb	1s23d	2D	03-Feb
3171	3	1s2,2p1 2P	1s2,3d1 2D	1.75E+10	A	64591.7	324890.3	1s22p	2P^0	03-Feb	1s23d	2D	05-Feb
3172	3	1s2,2p1 2P	1s2,3d1 2D	2.92E+09	A	64591.7	324879.8	1s22p	2P^0	03-Feb	1s23d	2D	03-Feb
3173	3	1s2,2p1 2P	1s2,3s1 2S	1.42E+09	A	64484	302849	1s22p	2P^0	01-Feb	1s23s	2S	01-Feb
3174	3	1s2,2p1 2P	1s2,3s1 2S	2.85E+09	A	64591.7	302849	1s22p	2P^0	03-Feb	1s23s	2S	01-Feb
3175	3	1s2,3s1 2S	1s2,9p1 2P	5.94E+07	B	302849	[498315.7]	1s23s	2S	01-Feb	1s29p	2P^0	03-Feb
3176	3	1s2,3s1 2S	1s2,9p1 2P	5.94E+07	B	302849	[498314.6]	1s23s	2S	01-Feb	1s29p	2P^0	01-Feb
3177	3	1s2,3s1 2S	1s2,8p1 2P	8.40E+07	B	302849	[492479.3]	1s23s	2S	01-Feb	1s28p	2P^0	03-Feb
3178	3	1s2,3s1 2S	1s2,8p1 2P	8.40E+07	B	302849	[492477.7]	1s23s	2S	01-Feb	1s28p	2P^0	01-Feb
3179	3	1s2,3s1 2S	1s2,7p1 2P	1.24E+08	B	302849	[483950.8]	1s23s	2S	01-Feb	1s27p	2P^0	03-Feb
3180	3	1s2,3s1 2S	1s2,7p1 2P	1.24E+08	B	302849	[483948.4]	1s23s	2S	01-Feb	1s27p	2P^0	01-Feb
3181	3	1s2,3p1 2P	1s2,9s1 2S	2.42E+07	B	320050.1	[497736.7]	1s23p	2P^0	01-Feb	1s29s	2S	01-Feb
3182	3	1s2,3p1 2P	1s2,9s1 2S	4.84E+07	B	320081.7	[497736.7]	1s23p	2P^0	03-Feb	1s29s	2S	01-Feb
3183	3	1s2,3d1 2D	1s2,9p1 2P	7.58E+05	B	324879.8	[498315.7]	1s23d	2D	03-Feb	1s29p	2P^0	03-Feb
3184	3	1s2,3d1 2D	1s2,9p1 2P	7.58E+06	B	324879.8	[498314.6]	1s23d	2D	03-Feb	1s29p	2P^0	01-Feb
3185	3	1s2,3d1 2D	1s2,9p1 2P	6.82E+06	B	324890.3	[498315.7]	1s23d	2D	05-Feb	1s29p	2P^0	03-Feb
3186	3	1s2,3p1 2P	1s2,8s1 2S	3.52E+07	B+	320050.1	[491650.8]	1s23p	2P^0	01-Feb	1s28s	2S	01-Feb
3187	3	1s2,3p1 2P	1s2,8s1 2S	7.03E+07	B+	320081.7	[491650.8]	1s23p	2P^0	03-Feb	1s28s	2S	01-Feb
3188	3	1s2,3s1 2S	1s2,6p1 2P	1.91E+08	B	302849	470778.9	1s23s	2S	01-Feb	1s26p	2P^0	03-Feb
3189	3	1s2,3s1 2S	1s2,6p1 2P	1.91E+08	B	302849	470775	1s23s	2S	01-Feb	1s26p	2P^0	01-Feb
3190	3	1s2,3d1 2D	1s2,8p1 2P	1.10E+06	B	324879.8	[492479.3]	1s23d	2D	03-Feb	1s28p	2P^0	03-Feb
3191	3	1s2,3d1 2D	1s2,8p1 2P	1.10E+07	B	324879.8	[492477.7]	1s23d	2D	03-Feb	1s28p	2P^0	01-Feb
3192	3	1s2,3d1 2D	1s2,8p1 2P	9.87E+06	B	324890.3	[492479.3]	1s23d	2D	05-Feb	1s28p	2P^0	03-Feb
3193	3	1s2,3p1 2P	1s2,7s1 2S	5.39E+07	B+	320050.1	482706	1s23p	2P^0	01-Feb	1s27s	2S	01-Feb
3194	3	1s2,3p1 2P	1s2,7s1 2S	1.08E+08	B+	320081.7	482706	1s23p	2P^0	03-Feb	1s27s	2S	01-Feb
3195	3	1s2,3d1 2D	1s2,7p1 2P	1.70E+06	B	324879.8	[483950.8]	1s23d	2D	03-Feb	1s27p	2P^0	03-Feb
3196	3	1s2,3d1 2D	1s2,7p1 2P	1.70E+07	B	324879.8	[483948.4]	1s23d	2D	03-Feb	1s27p	2P^0	01-Feb
3197	3	1s2,3d1 2D	1s2,7p1 2P	1.53E+07	B	324890.3	[483950.8]	1s23d	2D	05-Feb	1s27p	2P^0	03-Feb
3198	3	1s2,3p1 2P	1s2,6d1 2D	4.19E+08	A	320050.1	471370.3	1s23p	2P^0	01-Feb	1s26d	2D	03-Feb
3199	3	1s2,3p1 2P	1s2,6d1 2D	5.03E+08	A	320081.7	471371.5	1s23p	2P^0	03-Feb	1s26d	2D	05-Feb
3200	3	1s2,3p1 2P	1s2,6d1 2D	8.38E+07	A	320081.7	471370.3	1s23p	2P^0	03-Feb	1s26d	2D	03-Feb
3201	3	1s2,3p1 2P	1s2,6s1 2S	8.88E+07	A	320050.1	468784	1s23p	2P^0	01-Feb	1s26s	2S	01-Feb
3202	3	1s2,3p1 2P	1s2,6s1 2S	1.77E+08	A	320081.7	468784	1s23p	2P^0	03-Feb	1s26s	2S	01-Feb
3203	3	1s2,3s1 2S	1s2,5p1 2P	3.11E+08	B	302849	448862.9	1s23s	2S	01-Feb	1s25p	2P^0	03-Feb
3204	3	1s2,3s1 2S	1s2,5p1 2P	3.11E+08	B	302849	448855.8	1s23s	2S	01-Feb	1s25p	2P^0	01-Feb
3205	3	1s2,3d1 2D	1s2,6p1 2P	2.86E+06	B	324879.8	470778.9	1s23d	2D	03-Feb	1s26p	2P^0	03-Feb
3206	3	1s2,3d1 2D	1s2,6p1 2P	2.86E+07	B	324879.8	470775	1s23d	2D	03-Feb	1s26p	2P^0	01-Feb
3207	3	1s2,3d1 2D	1s2,6p1 2P	2.58E+07	B	324890.3	470778.9	1s23d	2D	05-Feb	1s26p	2P^0	03-Feb
3208	3	1s2,3p1 2P	1s2,5d1 2D	7.43E+08	A	320050.1	449888.2	1s23p	2P^0	01-Feb	1s25d	2D	03-Feb
3209	3	1s2,3p1 2P	1s2,5d1 2D	8.91E+08	A	320081.7	449889.9	1s23p	2P^0	03-Feb	1s25d	2D	05-Feb
3210	3	1s2,3p1 2P	1s2,5d1 2D	1.48E+08	A	320081.7	449888.2	1s23p	2P^0	03-Feb	1s25d	2D	03-Feb
3211	3	1s2,3p1 2P	1s2,5s1 2S	1.63E+08	A	320050.1	445368.5	1s23p	2P^0	01-Feb	1s25s	2S	01-Feb
3212	3	1s2,3p1 2P	1s2,5s1 2S	3.26E+08	A	320081.7	445368.5	1s23p	2P^0	03-Feb	1s25s	2S	01-Feb
3213	3	1s2,3d1 2D	1s2,5p1 2P	5.47E+06	B+	324879.8	448862.9	1s23d	2D	03-Feb	1s25p	2P^0	03-Feb
3214	3	1s2,3d1 2D	1s2,5p1 2P	5.47E+07	B+	324879.8	448855.8	1s23d	2D	03-Feb	1s25p	2P^0	01-Feb
3215	3	1s2,3d1 2D	1s2,5p1 2P	4.92E+07	B+	324890.3	448862.9	1s23d	2D	05-Feb	1s25p	2P^0	03-Feb
3216	3	1s2,3s1 2S	1s2,4p1 2P	5.04E+08	B	302849	408324.2	1s23s	2S	01-Feb	1s24p	2P^0	03-Feb
3217	3	1s2,3s1 2S	1s2,4p1 2P	5.03E+08	B	302849	408311.1	1s23s	2S	01-Feb	1s24p	2P^0	01-Feb
3218	3	1s2,4s1 2S	1s2,9p1 2P	2.46E+07	B	401348.1	[498315.7]	1s24s	2S	01-Feb	1s29p	2P^0	03-Feb
3219	3	1s2,4s1 2S	1s2,9p1 2P	2.46E+07	B	401348.1	[498314.6]	1s24s	2S	01-Feb	1s29p	2P^0	01-Feb
3220	3	1s2,4s1 2S	1s2,8p1 2P	3.51E+07	B	401348.1	[492479.3]	1s24s	2S	01-Feb	1s28p	2P^0	03-Feb
3221	3	1s2,4s1 2S	1s2,8p1 2P	3.51E+07	B	401348.1	[492477.7]	1s24s	2S	01-Feb	1s28p	2P^0	01-Feb
3222	3	1s2,3p1 2P	1s2,4d1 2D	1.47E+09	A	320050.1	410336.1	1s23p	2P^0	01-Feb	1s24d	2D	03-Feb
3223	3	1s2,3p1 2P	1s2,4d1 2D	1.76E+09	A	320081.7	410340.1	1s23p	2P^0	03-Feb	1s24d	2D	05-Feb
3224	3	1s2,3p1 2P	1s2,4d1 2D	2.94E+08	A	320081.7	410336.1	1s23p	2P^0	03-Feb	1s24d	2D	03-Feb
3225	3	1s2,4p1 2P	1s2,9s1 2S	1.52E+07	B	408311.1	[497736.7]	1s24p	2P^0	01-Feb	1s29s	2S	01-Feb
3226	3	1s2,4p1 2P	1s2,9s1 2S	3.03E+07	B	408324.2	[497736.7]	1s24p	2P^0	03-Feb	1s29s	2S	01-Feb
3227	3	1s2,4d1 2D	1s2,9p1 2P	7.78E+05	B	410336.1	[498315.7]	1s24d	2D	03-Feb	1s29p	2P^0	03-Feb
3228	3	1s2,4d1 2D	1s2,9p1 2P	7.78E+06	B	410336.1	[498314.6]	1s24d	2D	03-Feb	1s29p	2P^0	01-Feb
3229	3	1s2,4d1 2D	1s2,9p1 2P	7.01E+06	B	410340.1	[498315.7]	1s24d	2D	05-Feb	1s29p	2P^0	03-Feb
3230	3	1s2,3d1 2D	1s2,4p1 2P	1.28E+07	B+	324879.8	408324.2	1s23d	2D	03-Feb	1s24p	2P^0	03-Feb
3231	3	1s2,3d1 2D	1s2,4p1 2P	1.15E+08	B+	324890.3	408324.2	1s23d	2D	05-Feb	1s24p	2P^0	03-Feb
3232	3	1s2,3d1 2D	1s2,4p1 2P	1.28E+08	B+	324879.8	408311.1	1s23d	2D	03-Feb	1s24p	2P^0	01-Feb
3233	3	1s2,4p1 2P	1s2,8s1 2S	2.28E+07	B+	408311.1	[491650.8]	1s24p	2P^0	01-Feb	1s28s	2S	01-Feb
3234	3	1s2,4p1 2P	1s2,8s1 2S	4.55E+07	B+	408324.2	[491650.8]	1s24p	2P^0	03-Feb	1s28s	2S	01-Feb
3235	3	1s2,4s1 2S	1s2,7p1 2P	5.08E+07	B	401348.1	[483950.8]	1s24s	2S	01-Feb	1s27p	2P^0	03-Feb
3236	3	1s2,4s1 2S	1s2,7p1 2P	5.08E+07	B	401348.1	[483948.4]	1s24s	2S	01-Feb	1s27p	2P^0	01-Feb
3237	3	1s2,4d1 2D	1s2,8p1 2P	1.18E+06	B	410336.1	[492479.3]	1s24d	2D	03-Feb	1s28p	2P^0	03-Feb
3238	3	1s2,4d1 2D	1s2,8p1 2P	1.18E+07	B	410336.1	[492477.7]	1s24d	2D	03-Feb	1s28p	2P^0	01-Feb
3239	3	1s2,4d1 2D	1s2,8p1 2P	1.07E+07	B	410340.1	[492479.3]	1s24d	2D	05-Feb	1s28p	2P^0	03-Feb
3240	3	1s2,3p1 2P	1s2,4s1 2S	3.59E+08	A	320050.1	401348.1	1s23p	2P^0	01-Feb	1s24s	2S	01-Feb
3241	3	1s2,3p1 2P	1s2,4s1 2S	7.18E+08	A	320081.7	401348.1	1s23p	2P^0	03-Feb	1s24s	2S	01-Feb
3242	3	1s2,4p1 2P	1s2,7s1 2S	3.54E+07	A	408311.1	482706	1s24p	2P^0	01-Feb	1s27s	2S	01-Feb
3243	3	1s2,4p1 2P	1s2,7s1 2S	7.08E+07	A	408324.2	482706	1s24p	2P^0	03-Feb	1s27s	2S	01-Feb
3244	3	1s2,4d1 2D	1s2,7p1 2P	1.88E+06	B	410336.1	[483950.8]	1s24d	2D	03-Feb	1s27p	2P^0	03-Feb
3245	3	1s2,4d1 2D	1s2,7p1 2P	1.88E+07	B	410336.1	[483948.4]	1s24d	2D	03-Feb	1s27p	2P^0	01-Feb
3246	3	1s2,4d1 2D	1s2,7p1 2P	1.69E+07	B	410340.1	[483950.8]	1s24d	2D	05-Feb	1s27p	2P^0	03-Feb
3247	3	1s2,4s1 2S	1s2,6p1 2P	7.56E+07	B	401348.1	470778.9	1s24s	2S	01-Feb	1s26p	2P^0	03-Feb
3248	3	1s2,4s1 2S	1s2,6p1 2P	7.56E+07	B	401348.1	470775	1s24s	2S	01-Feb	1s26p	2P^0	01-Feb
3249	3	1s2,2s1 2S	1s2,2p1 2P	2.65E+08	A	0	64591.7	1s22s	2S	01-Feb	1s22p	2P^0	03-Feb
3250	3	1s2,2s1 2S	1s2,2p1 2P	2.64E+08	A	0	64484	1s22s	2S	01-Feb	1s22p	2P^0	01-Feb
3251	3	1s2,4p1 2P	1s2,6d1 2D	1.80E+08	A	408311.1	471370.3	1s24p	2P^0	01-Feb	1s26d	2D	03-Feb
3252	3	1s2,4p1 2P	1s2,6d1 2D	2.16E+08	A	408324.2	471371.5	1s24p	2P^0	03-Feb	1s26d	2D	05-Feb
3253	3	1s2,4p1 2P	1s2,6d1 2D	3.60E+07	A	408324.2	471370.3	1s24p	2P^0	03-Feb	1s26d	2D	03-Feb
3254	3	1s2,4p1 2P	1s2,6s1 2S	6.00E+07	A	408311.1	468784	1s24p	2P^0	01-Feb	1s26s	2S	01-Feb
3255	3	1s2,4p1 2P	1s2,6s1 2S	1.20E+08	A	408324.2	468784	1s24p	2P^0	03-Feb	1s26s	2S	01-Feb
3256	3	1s2,4d1 2D	1s2,6p1 2P	3.29E+06	B+	410336.1	470778.9	1s24d	2D	03-Feb	1s26p	2P^0	03-Feb
3257	3	1s2,4d1 2D	1s2,6p1 2P	3.29E+07	B+	410336.1	470775	1s24d	2D	03-Feb	1s26p	2P^0	01-Feb
3258	3	1s2,4d1 2D	1s2,6p1 2P	2.96E+07	B+	410340.1	470778.9	1s24d	2D	05-Feb	1s26p	2P^0	03-Feb
3259	3	1s2,5s1 2S	1s2,9p1 2P	1.29E+07	B	445368.5	[498315.7]	1s25s	2S	01-Feb	1s29p	2P^0	03-Feb
3260	3	1s2,5s1 2S	1s2,9p1 2P	1.29E+07	B	445368.5	[498314.6]	1s25s	2S	01-Feb	1s29p	2P^0	01-Feb
3261	3	1s2,5p1 2P	1s2,9s1 2S	1.08E+07	B	448855.8	[497736.7]	1s25p	2P^0	01-Feb	1s29s	2S	01-Feb
3262	3	1s2,5p1 2P	1s2,9s1 2S	2.17E+07	B	448862.9	[497736.7]	1s25p	2P^0	03-Feb	1s29s	2S	01-Feb
3263	3	1s2,5d1 2D	1s2,9p1 2P	7.28E+05	B	449888.2	[498315.7]	1s25d	2D	03-Feb	1s29p	2P^0	03-Feb
3264	3	1s2,5d1 2D	1s2,9p1 2P	7.28E+06	B	449888.2	[498314.6]	1s25d	2D	03-Feb	1s29p	2P^0	01-Feb
3265	3	1s2,5d1 2D	1s2,9p1 2P	6.55E+06	B	449889.9	[498315.7]	1s25d	2D	05-Feb	1s29p	2P^0	03-Feb
3266	3	1s2,4s1 2S	1s2,5p1 2P	1.08E+08	B+	401348.1	448862.9	1s24s	2S	01-Feb	1s25p	2P^0	03-Feb
3267	3	1s2,4s1 2S	1s2,5p1 2P	1.08E+08	B+	401348.1	448855.8	1s24s	2S	01-Feb	1s25p	2P^0	01-Feb
3268	3	1s2,5s1 2S	1s2,8p1 2P	1.80E+07	B	445368.5	[492479.3]	1s25s	2S	01-Feb	1s28p	2P^0	03-Feb
3269	3	1s2,5s1 2S	1s2,8p1 2P	1.80E+07	B	445368.5	[492477.7]	1s25s	2S	01-Feb	1s28p	2P^0	01-Feb
3270	3	1s2,5p1 2P	1s2,8s1 2S	1.62E+07	B+	448855.8	[491650.8]	1s25p	2P^0	01-Feb	1s28s	2S	01-Feb
3271	3	1s2,5p1 2P	1s2,8s1 2S	3.23E+07	B+	448862.9	[491650.8]	1s25p	2P^0	03-Feb	1s28s	2S	01-Feb
3272	3	1s2,5d1 2D	1s2,8p1 2P	1.10E+06	B+	449888.2	[492479.3]	1s25d	2D	03-Feb	1s28p	2P^0	03-Feb
3273	3	1s2,5d1 2D	1s2,8p1 2P	9.91E+06	B+	449889.9	[492479.3]	1s25d	2D	05-Feb	1s28p	2P^0	03-Feb
3274	3	1s2,5d1 2D	1s2,8p1 2P	1.10E+07	B+	449888.2	[492477.7]	1s25d	2D	03-Feb	1s28p	2P^0	01-Feb
3275	3	1s2,4p1 2P	1s2,5d1 2D	2.97E+08	A	408311.1	449888.2	1s24p	2P^0	01-Feb	1s25d	2D	03-Feb
3276	3	1s2,4p1 2P	1s2,5d1 2D	3.56E+08	A	408324.2	449889.9	1s24p	2P^0	03-Feb	1s25d	2D	05-Feb
3277	3	1s2,4p1 2P	1s2,5d1 2D	5.93E+07	A	408324.2	449888.2	1s24p	2P^0	03-Feb	1s25d	2D	03-Feb
3278	3	1s2,5s1 2S	1s2,7p1 2P	2.52E+07	B+	445368.5	[483950.8]	1s25s	2S	01-Feb	1s27p	2P^0	03-Feb
